,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_21_linear_t3_match,hard_agent_21_log10_t3_match,hard_agent_21_ln_t3_match
0,[129 269  45],[269 177 142],[129 269  45],[142  45 269],[ 91  90 269],[269 177 142],[269 177 142],[269 177 142],[129 269  45],[129 269  45],[129 269  45],[129 269  45],174,False,False,False,False,False,False,False,False,False,False,False,False
1,[143 202 269],[269 192 203],[143 202 269],[202 192 269],[90 91 68],[269 192 203],[269 192 203],[269 192 203],[143 202 269],[143 202 269],[143 202 269],[143 202 269],68,False,False,False,False,True,False,False,False,False,False,False,False
2,[129  57 198],[ 57 258   7],[ 57 129 198],[198 167 129],[271  91 158],[ 57 258   7],[ 57 258   7],[ 57 258   7],[ 57 129 198],[129  57 198],[129  57 198],[129  57 198],17,False,False,False,False,False,False,False,False,False,False,False,False
3,[164 259 220],[173 119 220],[164 259 220],[164 119 220],[271  90 259],[173 119 220],[173 119 220],[173 119 220],[164 259 220],[164 259 220],[164 259 220],[164 259 220],110,False,False,False,False,False,False,False,False,False,False,False,False
4,[ 30 259  10],[206  30 161],[185 259  10],[185  10 167],[ 90  91 185],[206  30 161],[206  30 161],[206  30 161],[185 259  10],[ 30 259  10],[ 30 259  10],[ 30 259  10],29,False,False,False,False,False,False,False,False,False,False,False,False
5,[188  10  92],[160  30 188],[188  10  92],[154  10  92],[ 90  91 188],[188  10  92],[160  30 188],[160  30 188],[188  10  92],[188  10  92],[188  10  92],[188  10  92],160,False,True,False,False,False,False,True,True,False,False,False,False
6,[208 229 248],[ 30  33 248],[208 229 248],[ 42 248 244],[271  90 208],[229 208 248],[ 30  33 248],[ 30  33 248],[208 229 248],[208 229 248],[208 229 248],[208 229 248],33,False,True,False,False,False,False,True,True,False,False,False,False
7,[229  57 124],[ 54  57 124],[229  57 124],[229  57 124],[271  92 163],[229  57 124],[ 54  57 124],[ 54  57 124],[229  57 124],[229  57 124],[229  57 124],[229  57 124],205,False,False,False,False,False,False,False,False,False,False,False,False
8,[161 129 269],[129 161 269],[161 129 269],[228 129 269],[ 90  91 228],[161 129 269],[129 161 269],[129 161 269],[161 129 269],[161 129 269],[161 129 269],[161 129 269],29,False,False,False,False,False,False,False,False,False,False,False,False
9,[208 143 202],[221 208 202],[208 143 202],[221 143 202],[ 90  91 236],[143 208 202],[221 208 202],[221 208 202],[208 143 202],[208 143 202],[208 143 202],[208 143 202],202,True,True,True,True,False,True,True,True,True,True,True,True
10,[129  57 198],[198 129  57],[ 57 129 198],[ 57 129 198],[271  91 199],[ 57 129 198],[198 129  57],[198 129  57],[ 57 129 198],[129  57 198],[129  57 198],[129  57 198],198,True,True,True,True,False,True,True,True,True,True,True,True
11,[199 164 259],[199 259 164],[199 164 259],[199 259 164],[271  90 259],[199 164 259],[199 259 164],[199 259 164],[199 164 259],[199 164 259],[199 164 259],[199 164 259],199,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 93 161  30],[ 93 161  30],[ 93 161  30],[ 93 161  30],[92 91 30],[ 93 161  30],[ 93 161  30],[ 93 161  30],[ 93 161  30],[ 93 161  30],[ 93 161  30],[ 93 161  30],161,True,True,True,True,False,True,True,True,True,True,True,True
13,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
14,[188 262  15],[188  15 262],[188 262  15],[ 15 262  80],[ 90  91 188],[208 262  15],[188  15 262],[188  15 262],[188 262  15],[188 262  15],[188 262  15],[188 262  15],80,False,False,False,True,False,False,False,False,False,False,False,False
15,[ 89  94 269],[107 256  89],[ 89  94 269],[ 89  94 269],[ 90  91 107],[ 89  94 269],[ 89  94 269],[107 256  89],[ 89  94 269],[ 89  94 269],[ 89  94 269],[ 89  94 269],234,False,False,False,False,False,False,False,False,False,False,False,False
16,[92 97 89],[176  56  89],[92 97 89],[176  97  89],[90 91 92],[92 97 89],[92 97 89],[176  56  89],[92 97 89],[92 97 89],[92 97 89],[92 97 89],176,False,True,False,True,False,False,False,True,False,False,False,False
17,[ 60 215  84],[119 215 187],[ 60 215  84],[215 119  84],[90 91 68],[ 60 215  84],[ 60 215  84],[119 215 187],[ 60 215  84],[ 60 215  84],[ 60 215  84],[ 60 215  84],68,False,False,False,False,True,False,False,False,False,False,False,False
18,[87  6 94],[ 57 232  94],[87  6 94],[87 94  6],[271  92   6],[87  6 94],[87  6 94],[ 57 232  94],[87  6 94],[87  6 94],[87  6 94],[87  6 94],94,True,True,True,True,False,True,True,True,True,True,True,True
19,[268 247 229],[  2 247 268],[224 247 229],[224 229 120],[ 89 271 224],[268 247 229],[224 247 229],[  2 247 268],[268 247 229],[268 247 229],[268 247 229],[268 247 229],120,False,False,False,True,False,False,False,False,False,False,False,False
20,[253  23 220],[ 23 220  52],[253  23 220],[157   1 220],[ 90  91 157],[ 23 253 220],[253  23 220],[ 23 220  52],[253  23 220],[253  23 220],[253  23 220],[253  23 220],157,False,False,False,True,True,False,False,False,False,False,False,False
21,[253  28 156],[156  28 119],[253  28 156],[ 28 156 119],[ 89  90 119],[253  28 156],[253  28 156],[156  28 119],[253  28 156],[253  28 156],[253  28 156],[253  28 156],119,False,True,False,True,True,False,False,True,False,False,False,False
22,[  1 208 262],[ 75 208 262],[  1 208 262],[228   1 262],[90 91  1],[  1 208 262],[  1 208 262],[ 75 208 262],[  1 208 262],[  1 208 262],[  1 208 262],[  1 208 262],228,False,False,False,True,False,False,False,False,False,False,False,False
23,[253  89 122],[253  24  89],[253  89 122],[253  89 122],[91 92 24],[253  89 122],[253  89 122],[253  24  89],[253  89 122],[253  89 122],[253  89 122],[253  89 122],222,False,False,False,False,False,False,False,False,False,False,False,False
24,[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 91 271  44],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],32,True,True,True,True,False,True,True,True,True,True,True,True
25,[206 215  84],[206  84 215],[206 215  84],[206 215  84],[ 91 206 271],[206 215  84],[206 215  84],[206  84 215],[206 215  84],[206 215  84],[206 215  84],[206 215  84],206,True,True,True,True,True,True,True,True,True,True,True,True
26,[271 259  57],[271 259  57],[271 259  57],[271 259  57],[ 91 271  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],259,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],247,True,True,True,True,True,True,True,True,True,True,True,True
28,[260  95   0],[170  95   0],[260  95   0],[96  0 95],[271  90 208],[260  95   0],[260  95   0],[170  95   0],[260  95   0],[260  95   0],[260  95   0],[260  95   0],96,False,False,False,True,False,False,False,False,False,False,False,False
29,[198  94   0],[232  18 271],[198  94   0],[198  94   0],[ 90  91 271],[198  94   0],[198  94   0],[232  18 271],[198  94   0],[198  94   0],[198  94   0],[198  94   0],61,False,False,False,False,False,False,False,False,False,False,False,False
30,[259  98 123],[  7 119 123],[259  98 123],[164 167 119],[ 89  90 119],[259  98 123],[259  98 123],[259  98 123],[259  98 123],[259  98 123],[259  98 123],[259  98 123],98,True,False,True,False,False,True,True,True,True,True,True,True
31,[155 215  57],[ 54 215  57],[155 215  57],[ 57 215 155],[91 92 62],[155 215  57],[155 215  57],[155 215  57],[155 215  57],[155 215  57],[155 215  57],[155 215  57],155,True,False,True,True,False,True,True,True,True,True,True,True
32,[ 92 215 248],[244 248 215],[ 92 215 248],[215 244 248],[ 89  90 221],[ 92 215 248],[ 92 215 248],[ 92 215 248],[ 92 215 248],[ 92 215 248],[ 92 215 248],[ 92 215 248],77,False,False,False,False,False,False,False,False,False,False,False,False
33,[215 262  89],[262 215  89],[215 262  89],[ 89 262 119],[271  90 215],[215 262  89],[215  89 262],[215  89 262],[215 262  89],[215 262  89],[215 262  89],[215 262  89],119,False,False,False,True,False,False,False,False,False,False,False,False
34,[215 107  95],[ 95 215 107],[215 107  95],[107 244  95],[271  92 244],[107 215  95],[107 215  95],[215 107  95],[215 107  95],[215 107  95],[215 107  95],[215 107  95],244,False,False,False,True,True,False,False,False,False,False,False,False
35,[ 42 221 260],[ 42 120 260],[ 42 221 260],[ 42 120 260],[92 87 42],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],120,False,True,False,True,False,False,False,False,False,False,False,False
36,[143 260  95],[244  95 260],[143 260  95],[260 244  95],[271  90 208],[208  95 260],[143 260  95],[143 260  95],[143 260  95],[143 260  95],[143 260  95],[143 260  95],143,True,False,True,False,False,False,True,True,True,True,True,True
37,[259  94 198],[232  94 271],[259  94 198],[259  94 198],[271  90 259],[259  94 198],[259  94 198],[259  94 198],[259  94 198],[259  94 198],[259  94 198],[259  94 198],94,True,True,True,True,False,True,True,True,True,True,True,True
38,[119 164 259],[259 164 119],[119 164 259],[259 164 119],[ 89  90 119],[119 164 259],[119 164 259],[119 164 259],[119 164 259],[119 164 259],[119 164 259],[119 164 259],119,True,True,True,True,True,True,True,True,True,True,True,True
39,[163  57 215],[163  57 215],[163  57 215],[163  57 215],[ 91 271  57],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],57,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[90 91 92],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],92,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],161,True,True,True,True,True,True,True,True,True,True,True,True
0,[ 21  84 262],[ 84 262 215],[ 21  84 262],[ 21 262  84],[90 91 17],[ 84 262 215],[ 84 262 215],[ 84 262 215],[ 21  84 262],[ 21  84 262],[ 21  84 262],[ 21  84 262],177,False,False,False,False,False,False,False,False,False,False,False,False
1,[ 57 267  84],[209 203  84],[ 57 267  84],[167 209  84],[91 90 98],[209 203  84],[209 203  84],[209 203  84],[ 57 267  84],[ 57 267  84],[ 57 267  84],[ 57 267  84],177,False,False,False,False,False,False,False,False,False,False,False,False
2,[154  95 107],[107  67 142],[154  95 107],[107 142  95],[271  91  95],[107  67 142],[107  67 142],[107  67 142],[154  95 107],[154  95 107],[154  95 107],[154  95 107],241,False,False,False,False,False,False,False,False,False,False,False,False
3,[ 30 253  31],[118  24  31],[ 30 253  31],[120  61  31],[ 90  91 253],[118  24  31],[118  24  31],[118  24  31],[ 30 253  31],[ 30 253  31],[ 30 253  31],[ 30 253  31],118,False,True,False,False,False,True,True,True,False,False,False,False
4,[53 57 92],[ 53  57 153],[53 57 92],[ 57 110  92],[90 91 92],[ 53  57 153],[ 53  57 153],[ 53  57 153],[53 57 92],[53 57 92],[53 57 92],[53 57 92],153,False,True,False,False,False,True,True,True,False,False,False,False
5,[149 200   6],[ 42 195  17],[149 200   6],[ 42 110   6],[ 90 271 149],[149  42   6],[ 42 195  17],[ 42 195  17],[149 200   6],[149 200   6],[149 200   6],[149 200   6],110,False,False,False,True,False,False,False,False,False,False,False,False
6,[208   6  84],[208  18  84],[208   6  84],[185   6  84],[271  91   4],[185  84   6],[208  18  84],[208  18  84],[208   6  84],[208   6  84],[208   6  84],[208   6  84],18,False,True,False,False,False,False,True,True,False,False,False,False
7,[ 16 215   6],[105 215 206],[ 16 215   6],[ 16 215   6],[ 91 206 271],[105   6 215],[105 215 206],[105 215 206],[ 16 215   6],[ 16 215   6],[ 16 215   6],[ 16 215   6],103,False,False,False,False,False,False,False,False,False,False,False,False
8,[215 262  84],[ 84 215 262],[215 262  84],[215 262  84],[ 91 271 262],[215 262  84],[ 84 215 262],[ 84 215 262],[215 262  84],[215 262  84],[215 262  84],[215 262  84],158,False,False,False,False,False,False,False,False,False,False,False,False
9,[161  84  57],[161  84  57],[161  84  57],[ 57 167  84],[ 92  87 161],[161  84  57],[161  84  57],[161  84  57],[161  84  57],[161  84  57],[161  84  57],[161  84  57],105,False,False,False,False,False,False,False,False,False,False,False,False
10,[167 163 154],[154 167  72],[167 163 154],[154 167 163],[271  92 163],[ 72 163 154],[154 167  72],[154 167  72],[167 163 154],[167 163 154],[167 163 154],[167 163 154],72,False,True,False,False,False,True,True,True,False,False,False,False
11,[199  61 105],[199  61 105],[199  61 105],[199  61 105],[ 91  90 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],105,True,True,True,True,True,True,True,True,True,True,True,True
12,[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  91  72],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],72,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],6,True,True,True,True,True,True,True,True,True,True,True,True
14,[143  28 198],[ 47  28 142],[143  28 198],[244  47 142],[271  91   4],[143  28 198],[ 47  28 142],[ 47  28 142],[143  28 198],[143  28 198],[143  28 198],[143  28 198],204,False,False,False,False,False,False,False,False,False,False,False,False
15,[ 84 126  95],[126  94  84],[ 84 126  95],[ 95  84 126],[ 91  92 198],[ 84  95 126],[126  84  95],[126  94  84],[ 84 126  95],[ 84 126  95],[ 84 126  95],[ 84 126  95],112,False,False,False,False,False,False,False,False,False,False,False,False
16,[123 129  66],[ 65 232  67],[123 129  66],[123  66 129],[271  92 163],[123  66 129],[123 129  66],[ 65 232  67],[123 129  66],[123 129  66],[123 129  66],[123 129  66],65,False,True,False,False,False,False,False,True,False,False,False,False
17,[  6 260 220],[ 28 220  52],[  6 260 220],[260 220  28],[ 90  91 260],[  6 260 220],[  6 260 220],[ 28 220  52],[  6 260 220],[  6 260 220],[  6 260 220],[  6 260 220],46,False,False,False,False,False,False,False,False,False,False,False,False
18,[ 97 262  95],[ 97  95 262],[ 97 262  95],[ 97 262  95],[271  90  97],[ 97 262  95],[262  97  95],[ 97  95 262],[ 97 262  95],[ 97 262  95],[ 97 262  95],[ 97 262  95],151,False,False,False,False,False,False,False,False,False,False,False,False
19,[ 60  28 107],[ 28 146 203],[ 60  28 107],[221 107  28],[ 90  91 203],[ 60  28 107],[221  28 107],[ 28 146 203],[ 60  28 107],[ 60  28 107],[ 60  28 107],[ 60  28 107],146,False,True,False,False,False,False,False,True,False,False,False,False
20,[188  92  97],[ 97 188  24],[188  92  97],[182  97  92],[ 90  91 182],[188  92  97],[188  92  97],[ 97 188  24],[188  92  97],[188  92  97],[188  92  97],[188  92  97],24,False,True,False,False,False,False,False,True,False,False,False,False
21,[  2 103  84],[191   2  84],[  2 103  84],[103 242  84],[90 91 84],[242 103  84],[242 103  84],[191   2  84],[  2 103  84],[  2 103  84],[  2 103  84],[  2 103  84],191,False,True,False,False,False,False,False,True,False,False,False,False
22,[142  28 198],[244 142  28],[142  28 198],[ 28 142 244],[271  92 244],[142  28 198],[142 198  28],[244 142  28],[142  28 198],[142  28 198],[142  28 198],[142  28 198],4,False,False,False,False,False,False,False,False,False,False,False,False
23,[ 53 129  84],[129  53  84],[ 53 129  84],[184 129  84],[271  90  53],[184 129  84],[ 53 129  84],[129  53  84],[ 53 129  84],[ 53 129  84],[ 53 129  84],[ 53 129  84],184,False,False,False,True,False,True,False,False,False,False,False,False
24,[243 163 123],[228 243 123],[243 163 123],[163 228 123],[271  92 163],[243 163 123],[228 163 123],[228 243 123],[243 163 123],[243 163 123],[243 163 123],[243 163 123],123,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[90 91 16],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],221,True,True,True,True,False,True,True,True,True,True,True,True
26,[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91  90 105],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],262,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],91,True,True,True,True,True,True,True,True,True,True,True,True
28,[143 188  73],[188  67 203],[188 143  73],[143 164  73],[ 90  91 253],[188 143  73],[253 143  73],[188  67 203],[188 143  73],[143 188  73],[143 188  73],[143 188  73],79,False,False,False,False,False,False,False,False,False,False,False,False
29,[ 28 270 107],[271 119 270],[ 28 270 107],[119 270  80],[271  91 199],[ 28 107 270],[ 28 107 270],[271 119 270],[ 28 270 107],[ 28 270 107],[ 28 270 107],[ 28 270 107],195,False,False,False,False,False,False,False,False,False,False,False,False
30,[270 248  95],[248 146 270],[270 248  95],[ 95  84 248],[271  91 140],[270 248  95],[270  95 248],[270 248  95],[270 248  95],[270 248  95],[270 248  95],[270 248  95],46,False,False,False,False,False,False,False,False,False,False,False,False
31,[200  92  89],[176 203  89],[200  92  89],[ 92 176  89],[ 89  90 222],[200  92  89],[176  92  89],[200  92  89],[200  92  89],[200  92  89],[200  92  89],[200  92  89],69,False,False,False,False,False,False,False,False,False,False,False,False
32,[105  67 220],[220  67 271],[105  67 220],[ 67 120 220],[91 92 77],[105  67 220],[ 67 120 220],[105  67 220],[105  67 220],[105  67 220],[105  67 220],[105  67 220],67,True,True,True,True,False,True,True,True,True,True,True,True
33,[208 143  87],[ 56  24 187],[208 143  87],[157 143  87],[91 92 24],[221 143  87],[143 208  87],[208 143  87],[208 143  87],[208 143  87],[208 143  87],[208 143  87],56,False,True,False,False,False,False,False,False,False,False,False,False
34,[ 42  92 107],[ 42 105 107],[ 42  92 107],[ 92 167 107],[91 92 77],[ 42  92 107],[ 42  92 107],[ 42  92 107],[ 42  92 107],[ 42  92 107],[ 42  92 107],[ 42  92 107],107,True,True,True,True,False,True,True,True,True,True,True,True
35,[203  92  23],[206  23 203],[203  92  23],[206  23  92],[ 91 206 271],[158  23  92],[203  92  23],[203  92  23],[203  92  23],[203  92  23],[203  92  23],[203  92  23],191,False,False,False,False,False,False,False,False,False,False,False,False
36,[259 253 188],[253 173 188],[259 253 188],[173 253 228],[271  91 199],[259 253 188],[259 188 253],[259 253 188],[259 253 188],[259 253 188],[259 253 188],[259 253 188],173,False,True,False,True,False,False,False,False,False,False,False,False
37,[154  30  28],[ 30  28 271],[154  30  28],[ 30 154  28],[271  91 199],[ 30 154  28],[154  30  28],[154  30  28],[154  30  28],[154  30  28],[154  30  28],[154  30  28],271,False,True,False,False,True,False,False,False,False,False,False,False
38,[129 198  84],[129 208  84],[129 198  84],[198 129  84],[271  91 129],[129 198  84],[129 198  84],[129 198  84],[129 198  84],[129 198  84],[129 198  84],[129 198  84],84,True,True,True,True,False,True,True,True,True,True,True,True
39,[222  52  92],[222  52  92],[222  52  92],[222  52  92],[90 91 52],[222  52  92],[222  52  92],[222  52  92],[222  52  92],[222  52  92],[222  52  92],[222  52  92],52,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[271  91   4],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],4,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],187,True,True,True,True,True,True,True,True,True,True,True,True
0,[262 260 127],[127 262 238],[262 260 127],[262 127 238],[90 91 16],[127 262 238],[127 262 238],[127 262 238],[262 260 127],[262 260 127],[262 260 127],[262 260 127],127,True,True,True,True,False,True,True,True,True,True,True,True
1,[ 10 267  84],[ 26  52 146],[ 10 267  84],[ 10 244  84],[90 91 84],[ 26  52 146],[ 26  52 146],[ 26  52 146],[ 10 267  84],[ 10 267  84],[ 10 267  84],[ 10 267  84],93,False,False,False,False,False,False,False,False,False,False,False,False
2,[ 10 129  87],[ 23 238 187],[ 10 129  87],[ 87 129 238],[ 90  91 187],[ 23 238 187],[ 23 238 187],[ 23 238 187],[ 10 129  87],[ 10 129  87],[ 10 129  87],[ 10 129  87],168,False,False,False,False,False,False,False,False,False,False,False,False
3,[ 24 260 163],[ 20 260  24],[ 24 260 163],[163 157 260],[ 90  91 260],[ 20 260  24],[ 20 260  24],[ 20 260  24],[ 24 260 163],[ 24 260 163],[ 24 260 163],[ 24 260 163],260,True,True,True,True,True,True,True,True,True,True,True,True
4,[221 188 218],[105 218 188],[221 188 218],[221 164 167],[271  89 218],[105 218 188],[105 218 188],[105 218 188],[221 188 218],[221 188 218],[221 188 218],[221 188 218],221,True,False,True,True,False,False,False,False,True,True,True,True
5,[ 22 163 262],[271  96 262],[ 22 163 262],[163  96 262],[ 90  91 271],[ 22 163 262],[271  96 262],[271  96 262],[ 22 163 262],[ 22 163 262],[ 22 163 262],[ 22 163 262],96,False,True,False,True,False,False,True,True,False,False,False,False
6,[ 42 149 198],[205  42 198],[ 42 149 198],[149  42 198],[90 91 86],[ 42 149 198],[205  42 198],[205  42 198],[ 42 149 198],[ 42 149 198],[ 42 149 198],[ 42 149 198],198,True,True,True,True,False,True,True,True,True,True,True,True
7,[231 163  42],[231  96 187],[ 96 163  42],[ 42  96 244],[90 91 96],[231 163  42],[231  96 187],[231  96 187],[ 96 163  42],[231 163  42],[231 163  42],[231 163  42],72,False,False,False,False,False,False,False,False,False,False,False,False
8,[161 262 267],[267 150 262],[161 262 267],[149 262 267],[ 92  87 161],[149 262 267],[267 150 262],[267 150 262],[161 262 267],[161 262 267],[161 262 267],[161 262 267],150,False,True,False,False,False,False,True,True,False,False,False,False
9,[146  60 267],[267 244 146],[146  60 267],[ 60 267 244],[ 92 271  60],[146  60 267],[267 244 146],[267 244 146],[146  60 267],[146  60 267],[146  60 267],[146  60 267],60,True,False,True,True,True,True,False,False,True,True,True,True
10,[101  23  87],[ 87  23 101],[101  23  87],[101  23  87],[271  90  87],[101  23  87],[ 87  23 101],[ 87  23 101],[101  23  87],[101  23  87],[101  23  87],[101  23  87],87,True,True,True,True,True,True,True,True,True,True,True,True
11,[222 163  62],[222 163  62],[222 163  62],[222 163  62],[ 89  90 222],[222 163  62],[222 163  62],[222 163  62],[222 163  62],[222 163  62],[222 163  62],[222 163  62],163,True,True,True,True,False,True,True,True,True,True,True,True
12,[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271  91 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],257,True,True,True,True,False,True,True,True,True,True,True,True
13,[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],163,True,True,True,True,True,True,True,True,True,True,True,True
14,[107 156  95],[ 56 107 118],[107  95 156],[156 107  95],[ 90  91 107],[107 156  95],[ 56 107 118],[ 56 107 118],[107  95 156],[107 156  95],[107 156  95],[107 156  95],118,False,True,False,False,False,False,True,True,False,False,False,False
15,[188  28 198],[188  28 142],[188  28 198],[ 28 142 244],[271  92 142],[188 198  28],[188 198  28],[188  28 142],[188  28 198],[188  28 198],[188  28 198],[188  28 198],48,False,False,False,False,False,False,False,False,False,False,False,False
16,[ 52  60 154],[ 56  52 271],[271  60 154],[ 12 120 167],[ 92 167 271],[ 52 154  60],[271 154  60],[ 56  52 271],[271  60 154],[ 52  60 154],[ 52  60 154],[ 52  60 154],25,False,False,False,False,False,False,False,False,False,False,False,False
17,[259 123  94],[265 123  94],[259 123  94],[228 123  94],[271  90 259],[259 123  94],[265 123  94],[265 123  94],[259 123  94],[259 123  94],[259 123  94],[259 123  94],19,False,False,False,False,False,False,False,False,False,False,False,False
18,[123 198  73],[123  73 146],[123 198  73],[198   1  73],[ 91  92 198],[198 123  73],[198 123  73],[123  73 146],[123 198  73],[123 198  73],[123 198  73],[123 198  73],73,True,True,True,True,False,True,True,True,True,True,True,True
19,[164  89 259],[231 203  89],[164  89 259],[165 164  89],[271  91 231],[164  89 259],[203 231  89],[231 203  89],[164  89 259],[164  89 259],[164  89 259],[164  89 259],212,False,False,False,False,False,False,False,False,False,False,False,False
20,[123  94 220],[123  94 220],[123  94 220],[178  94 220],[ 89  90 123],[123  94 220],[123  94 220],[123  94 220],[123  94 220],[123  94 220],[123  94 220],[123  94 220],220,True,True,True,True,False,True,True,True,True,True,True,True
21,[105  67 229],[105 244  67],[105  67 229],[ 67 229 244],[ 92  87 144],[105  67 229],[244 257 229],[105 244  67],[105 229  67],[105  67 229],[105  67 229],[105  67 229],72,False,False,False,False,False,False,False,False,False,False,False,False
22,[267 107 156],[267 156 107],[267 107 156],[167 107 156],[271  91 165],[267 107 156],[107 267 156],[267 156 107],[267 107 156],[267 107 156],[267 107 156],[267 107 156],107,True,True,True,True,False,True,True,True,True,True,True,True
23,[161 188  28],[244 188  28],[161 188  28],[157  28 244],[ 90  91 157],[161 188  28],[161 188  28],[244 188  28],[161 188  28],[161 188  28],[161 188  28],[161 188  28],161,True,False,True,False,False,True,True,False,True,True,True,True
24,[167 271  60],[167  60 271],[167 271  60],[246  60 167],[ 92 167 271],[167 271  60],[167 271  60],[167  60 271],[167 271  60],[167 271  60],[167 271  60],[167 271  60],60,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 77 140 259],[140 259  77],[ 77 140 259],[ 77 259 140],[271  91 140],[ 77 140 259],[ 77 140 259],[140 259  77],[ 77 140 259],[ 77 140 259],[ 77 140 259],[ 77 140 259],77,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271  89 218],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],218,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],206,True,True,True,True,True,True,True,True,True,True,True,True
28,[164  97 156],[193 232 146],[164 156  97],[164 156  97],[ 91  86 212],[164 156  97],[174 156  97],[193 232 146],[164 156  97],[164  97 156],[164  97 156],[164  97 156],97,True,False,True,True,False,True,True,False,True,True,True,True
29,[208 124   0],[124  18 238],[208 124   0],[167   0 238],[271  91 231],[208 124   0],[ 18 124   0],[124  18 238],[208 124   0],[208 124   0],[208 124   0],[208 124   0],118,False,False,False,False,False,False,False,False,False,False,False,False
