,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
0,[ 67 177 174],[222 174 142],[ 67 177 174],[228 182 142],[271  91  45],[222 174 142],[222 174 142],[222 174 142],[ 67 177 174],[ 67 177 174],[ 67 177 174],[ 67 177 174],174,True,True,True,False,False,True,True,True,True,True,True,True
1,[232  17 203],[192  17 165],[232  17 203],[165 192  68],[ 90  91 232],[192  17 165],[192  17 165],[192  17 165],[232  17 203],[232 203  17],[232  17 203],[232 203  17],68,False,False,False,True,False,False,False,False,False,False,False,False
2,[191 167  17],[167 129  17],[191 167  17],[258  17 167],[271  91 129],[167 129  17],[167 129  17],[167 129  17],[191 167  17],[191 167  17],[191 167  17],[191 167  17],17,True,True,True,True,False,True,True,True,True,True,True,True
3,[110 119  77],[ 77 242 220],[110 119  77],[228 119 110],[271  91 242],[ 77 242 220],[ 77 242 220],[ 77 242 220],[110 119  77],[110 119  77],[110 119  77],[110 119  77],110,True,False,True,True,False,False,False,False,True,True,True,True
4,[149 206 167],[ 30 167 149],[149 167 206],[149 167 206],[ 90 271  20],[ 30 167 149],[ 30 167 149],[ 30 167 149],[149 167 206],[149 167 206],[149 167 206],[149 167 206],29,False,False,False,False,False,False,False,False,False,False,False,False
5,[ 92  77 160],[195 188 154],[ 92  77 160],[160  77 154],[ 90  91 188],[ 10  77 160],[195 188 154],[195 188 154],[ 92  77 160],[ 92  77 160],[ 92  77 160],[ 92  77 160],160,True,False,True,True,False,True,False,False,True,True,True,True
6,[248 244  42],[ 30 248  42],[248 244  42],[229 244  42],[271  92 244],[248 244  42],[ 30 248  42],[ 30 248  42],[248 244  42],[248 244  42],[248 244  42],[248 244  42],33,False,False,False,False,False,False,False,False,False,False,False,False
7,[124 229 205],[ 30 229 124],[124 229 205],[124 205 229],[ 89  90 205],[ 57 124 205],[ 30 229 124],[ 30 229 124],[124 229 205],[124 229 205],[124 229 205],[124 229 205],205,True,False,True,True,True,True,False,False,True,True,True,True
8,[236 269 129],[236 269 129],[236 269 129],[236 228 129],[ 90  91 228],[161 269 236],[236 269 129],[236 269 129],[236 269 129],[236 269 129],[236 269 129],[236 269 129],29,False,False,False,False,False,False,False,False,False,False,False,False
9,[202 221 143],[236 143 221],[202 221 143],[202 208 143],[ 90  91 236],[236 221 202],[236 143 221],[236 143 221],[202 221 143],[202 221 143],[202 221 143],[202 221 143],202,True,False,True,True,False,True,False,False,True,True,True,True
10,[129  57 198],[ 57 129 198],[ 57 129 198],[ 57 129 198],[ 91  92 198],[129  57 198],[ 57 129 198],[ 57 129 198],[ 57 129 198],[129  57 198],[129  57 198],[129  57 198],198,True,True,True,True,True,True,True,True,True,True,True,True
11,[199 259 164],[199 164 259],[199 164 259],[199 164 259],[271  90 259],[199 259 164],[199 164 259],[199 164 259],[199 164 259],[199 259 164],[199 259 164],[199 259 164],199,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 93  30 161],[ 93 161  30],[ 93  30 161],[ 93  30 161],[92 91 30],[ 93  30 161],[ 93 161  30],[ 93 161  30],[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 93  30 161],161,True,True,True,True,False,True,True,True,True,True,True,True
13,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
14,[ 46 222 262],[262  80 188],[ 46 222 262],[  1  80 262],[ 92 271  75],[  1  80 262],[262  80 188],[262  80 188],[ 46 222 262],[ 46 222 262],[ 46 222 262],[ 46 222 262],80,False,True,False,True,False,True,True,True,False,False,False,False
15,[222 234  17],[256  89 107],[222 234  17],[17 22 94],[ 91  90 269],[234  17  94],[222 234  17],[256  89 107],[222 234  17],[222 234  17],[222 234  17],[222 234  17],234,True,False,True,False,False,True,True,False,True,True,True,True
16,[56  4 42],[ 89  42 176],[56  4 42],[ 86  42 176],[271  91 158],[ 86 176  42],[56  4 42],[ 89  42 176],[56  4 42],[56  4 42],[56  4 42],[56  4 42],176,False,True,False,True,False,True,False,True,False,False,False,False
17,[119  77 157],[187  77  68],[ 68 119 157],[157 119  68],[ 90  91 157],[ 68 119 157],[119  77 157],[187  77  68],[ 68 119 157],[119  77 157],[119  77 157],[119  77 157],68,False,True,True,True,False,True,False,True,True,False,False,False
18,[232  94  87],[ 6 87 94],[232  94  87],[ 6 94 87],[271  90  87],[232  87  94],[ 94 232  87],[ 6 87 94],[232  94  87],[232  94  87],[232  94  87],[232  94  87],94,True,True,True,True,False,True,True,True,True,True,True,True
19,[268 120  46],[247 229  91],[268 120  46],[229 120  91],[90 91 46],[268 120  46],[268 224  46],[247 229  91],[268 120  46],[268 120  46],[268 120  46],[268 120  46],120,True,False,True,True,False,True,False,False,True,True,True,True
20,[220 157   1],[ 52   1 253],[220   1 157],[ 52 157   1],[ 90  91 157],[220 157   1],[220 157   1],[ 52   1 253],[220   1 157],[220 157   1],[220 157   1],[220 157   1],157,True,False,True,True,True,True,True,False,True,True,True,True
21,[ 77 246 119],[ 77 200 253],[ 77 246 119],[200 246 119],[91 92 77],[ 77 246 119],[156 119  77],[ 77 200 253],[ 77 246 119],[ 77 246 119],[ 77 246 119],[ 77 246 119],119,True,False,True,True,False,True,True,False,True,True,True,True
22,[228   1 262],[228 262   1],[228   1 262],[228   1 262],[ 90  91 228],[228   1 262],[208   1 262],[228 262   1],[228   1 262],[228   1 262],[228   1 262],[228   1 262],228,True,True,True,True,True,True,False,True,True,True,True,True
23,[253 222  89],[ 24 222 253],[253 222  89],[ 89 222  24],[90 91 89],[253 222  89],[253 222  89],[ 24 222 253],[253 222  89],[253 222  89],[253 222  89],[253 222  89],222,True,True,True,True,False,True,True,True,True,True,True,True
24,[ 32 236  42],[ 32 236  42],[ 32 236  42],[44 32 42],[ 90  91 236],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],32,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 84 206 215],[ 84 206 215],[ 84 206 215],[215 206  84],[271  90 215],[ 84 206 215],[ 84 206 215],[ 84 206 215],[ 84 206 215],[ 84 206 215],[ 84 206 215],[ 84 206 215],206,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 259  57],[271  57 259],[271 259  57],[271  57 259],[271  90 259],[271 259  57],[271 259  57],[271  57 259],[271 259  57],[271 259  57],[271 259  57],[271 259  57],259,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],247,True,True,True,True,True,True,True,True,True,True,True,True
28,[  4 244  96],[145 143   0],[  4  96 244],[ 95 244  96],[90 91 96],[244   4  96],[260  96   4],[145 143   0],[  4 244  96],[  4 244  96],[  4 244  96],[  4 244  96],96,True,False,True,True,True,True,True,False,True,True,True,True
29,[ 18 120  94],[ 94 154 271],[ 18 120  94],[ 61 120  94],[ 90  91 271],[ 18 120  94],[271 231  18],[ 94 154 271],[ 18 120  94],[ 18 120  94],[ 18 120  94],[ 18 120  94],61,False,False,False,True,False,False,False,False,False,False,False,False
30,[157 123  98],[105 103  98],[157 123  98],[167 157 119],[91 90 98],[157 123  98],[ 46 123  98],[157 123  98],[157 123  98],[157 123  98],[157 123  98],[157 123  98],98,True,True,True,False,True,True,True,True,True,True,True,True
31,[221 215 214],[ 62 215 242],[215  62 214],[206  62 228],[ 89  90 221],[215 206 214],[221 215 214],[221 215 214],[215  62 214],[221 215 214],[221 215 214],[221 215 214],155,False,False,False,False,False,False,False,False,False,False,False,False
32,[ 77   4 244],[221  77 143],[ 77   4 244],[143  77 244],[ 91 271 248],[ 77 244   4],[215  77   4],[ 77   4 244],[ 77   4 244],[ 77   4 244],[ 77   4 244],[ 77   4 244],77,True,True,True,True,False,True,True,True,True,True,True,True
33,[215 262 119],[215 262  89],[215 262 119],[206 119 262],[ 89  90 119],[206 119 262],[215 119 262],[215 262 119],[215 262 119],[215 262 119],[215 262 119],[215 262 119],119,True,False,True,True,True,True,True,True,True,True,True,True
34,[215 107 244],[ 22 229 107],[ 95 107 244],[ 22 229 244],[271  91  95],[215 107 244],[107 215 244],[ 95 107 244],[ 95 107 244],[215 107 244],[215 107 244],[215 107 244],244,True,False,True,True,False,True,True,True,True,True,True,True
35,[260  42 120],[260  42 221],[260  42 120],[260  42 120],[92 87 42],[260  42 120],[260  42 120],[260  42 120],[260  42 120],[260  42 120],[260  42 120],[260  42 120],120,True,False,True,True,False,True,True,True,True,True,True,True
36,[ 95 260 244],[143  95 140],[140  95 244],[140  95 244],[271  92 244],[ 95 260 244],[ 95 244 260],[260  95 244],[140  95 244],[ 95 260 244],[ 95 260 244],[ 95 260 244],143,False,True,False,False,False,False,False,False,False,False,False,False
37,[232  94 271],[232  94 271],[232  94 271],[271  94 232],[ 90  91 271],[232  94 271],[ 94 232 271],[232  94 271],[232  94 271],[232  94 271],[232  94 271],[232  94 271],94,True,True,True,True,False,True,True,True,True,True,True,True
38,[164 259 119],[164 259 119],[164 259 119],[199 259 119],[271  91 199],[259 164 119],[259 164 119],[164 259 119],[164 259 119],[164 259 119],[164 259 119],[164 259 119],119,True,True,True,True,False,True,True,True,True,True,True,True
39,[163  57 215],[163  57 215],[163  57 215],[215 163  57],[271  92 163],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],57,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88 215  92],[90 91 92],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88 215  92],[ 88  92 215],[ 88  92 215],[ 88  92 215],92,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],161,True,True,True,True,True,True,True,True,True,True,True,True
0,[177  17 262],[ 30 262 215],[177  17 262],[ 17 246 262],[ 91 271 262],[ 30 262 215],[ 30 262 215],[ 30 262 215],[177  17 262],[177  17 262],[177  17 262],[177  17 262],177,True,False,True,False,False,False,False,False,True,True,True,True
1,[105 177  98],[209 105  98],[105 177  98],[ 98 167 209],[ 90  91 209],[209 105  98],[209 105  98],[209 105  98],[105 177  98],[105 177  98],[105 177  98],[105 177  98],177,True,False,True,False,False,False,False,False,True,True,True,True
2,[241  67 107],[ 95 142 241],[241  67 107],[154 167 142],[ 92  87 161],[ 95 142 241],[ 95 142 241],[ 95 142 241],[241  67 107],[241  67 107],[241  67 107],[241  67 107],241,True,True,True,False,False,True,True,True,True,True,True,True
3,[118 105  24],[ 31  24 149],[118 105  24],[ 61  86 120],[ 90 271 149],[ 31  24 149],[ 31  24 149],[ 31  24 149],[105  24 118],[118 105  24],[118 105  24],[118 105  24],118,True,False,True,False,False,False,False,False,True,True,True,True
4,[ 72 105 195],[ 53 195 153],[105  72 195],[ 53  86 110],[90 91 92],[ 53 195 153],[ 53 195 153],[ 53 195 153],[105  72 195],[ 72 105 195],[ 72 105 195],[ 72 105 195],153,False,True,False,False,False,True,True,True,False,False,False,False
5,[110 195  42],[ 17   6 200],[149 195  42],[200  42 110],[90 91 17],[ 17 195  42],[ 17   6 200],[ 17   6 200],[149 195  42],[110 195  42],[110 195  42],[110 195  42],110,True,False,False,True,False,False,False,False,False,True,True,True
6,[  4  18 184],[  6  18 184],[185   6 184],[222  18 184],[90 91 18],[  4  18 184],[  6  18 184],[  6  18 184],[185   6 184],[  4  18 184],[  4  18 184],[  4  18 184],18,True,True,False,True,True,True,True,True,False,True,True,True
7,[105 103 184],[215 105 184],[105 103 184],[206   6 184],[271  90 215],[105 103 184],[215 105 184],[215 105 184],[105 103 184],[105 103 184],[105 103 184],[105 103 184],103,True,False,True,False,False,True,False,False,True,True,True,True
8,[246 158 262],[215  30 262],[246 158 262],[158 246 262],[92 91 30],[215 158 262],[215  30 262],[215  30 262],[246 158 262],[246 158 262],[246 158 262],[246 158 262],158,True,False,True,True,False,True,False,False,True,True,True,True
9,[ 57 167 105],[ 57 167 105],[ 57 167 105],[ 57 167 105],[ 92 167 271],[ 57 167 105],[ 57 167 105],[ 57 167 105],[ 57 167 105],[ 57 167 105],[ 57 167 105],[ 57 167 105],105,True,True,True,True,False,True,True,True,True,True,True,True
10,[154 167  72],[ 72 167 154],[154 167  72],[ 72 167 154],[271  91  72],[167 154  72],[ 72 167 154],[ 72 167 154],[154 167  72],[154 167  72],[154 167  72],[154 167  72],72,True,True,True,True,True,True,True,True,True,True,True,True
11,[199  61 105],[199  61 105],[199  61 105],[199  61 105],[271  92  61],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],105,True,True,True,True,False,True,True,True,True,True,True,True
12,[271  72 105],[271  72 105],[271 105  72],[271 105  72],[271  91  72],[271  72 105],[271  72 105],[271  72 105],[271 105  72],[271  72 105],[271  72 105],[271  72 105],72,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],6,True,True,True,True,True,True,True,True,True,True,True,True
14,[ 47 158 242],[242  47 142],[140 158 242],[244  47 142],[ 89  90 204],[  4 158 242],[242  47 142],[242  47 142],[140 158 242],[ 47 158 242],[ 47 158 242],[ 47 158 242],204,False,False,False,False,True,False,False,False,False,False,False,False
15,[112  17 184],[ 53 253 184],[112  17 184],[17 53 94],[271  91 129],[ 17 112 184],[ 95  94 184],[ 53 253 184],[112  17 184],[112  17 184],[112  17 184],[112  17 184],112,True,False,True,False,False,True,False,False,True,True,True,True
16,[ 65  67 123],[ 62 129  67],[ 65  67 123],[123 228 120],[ 89  90 120],[ 65  67 123],[ 65  67 123],[ 62 129  67],[ 65  67 123],[ 65  67 123],[ 65  67 123],[ 65  67 123],65,True,False,True,False,False,True,True,False,True,True,True,True
17,[23 46 52],[  6 220  52],[46 23 52],[46  6 52],[ 91 271  23],[23 46 52],[ 6 23 52],[  6 220  52],[46 23 52],[23 46 52],[23 46 52],[23 46 52],46,True,False,True,True,False,True,False,False,True,True,True,True
18,[  4 105 262],[129  95 262],[  4 105 262],[ 95  86 262],[ 90  91 151],[  4 105 262],[ 86 105 262],[129  95 262],[  4 105 262],[  4 105 262],[  4 105 262],[  4 105 262],151,False,False,False,False,True,False,False,False,False,False,False,False
19,[146 203 107],[221  12 203],[146 203 107],[203 146  12],[ 91  92 170],[146 107 203],[203 107  12],[221  12 203],[146 203 107],[146 203 107],[146 203 107],[146 203 107],146,True,False,True,True,False,True,False,False,True,True,True,True
20,[188  82  24],[ 92 188  24],[188  82  24],[206  92 182],[90 91 92],[188  82  24],[182  82  24],[ 92 188  24],[188  82  24],[188  82  24],[188  82  24],[188  82  24],24,True,True,True,False,False,True,True,True,True,True,True,True
21,[158 242 103],[ 91   2 242],[158 242 103],[103 191  91],[ 90  91 103],[158 242 103],[158 242 103],[ 91   2 242],[158 242 103],[158 242 103],[158 242 103],[158 242 103],191,False,False,False,True,False,False,False,False,False,False,False,False
22,[ 28   4 242],[  4 142 242],[ 28   4 242],[  4 142 244],[91 92 28],[142   4 242],[244 142 242],[  4 142 242],[ 28   4 242],[ 28   4 242],[ 28   4 242],[ 28   4 242],4,True,True,True,True,False,True,False,True,True,True,True,True
23,[129  53 184],[ 53 184 129],[129  53 184],[129 184  53],[271  90 184],[129  53 184],[ 53 129 184],[ 53 184 129],[129  53 184],[129  53 184],[129  53 184],[129  53 184],184,True,True,True,True,True,True,True,True,True,True,True,True
24,[163 243 123],[243 163 123],[163 243 123],[243 123 228],[ 89  90 123],[163 243 123],[163 243 123],[243 163 123],[163 243 123],[163 243 123],[163 243 123],[163 243 123],123,True,True,True,True,True,True,True,True,True,True,True,True
25,[221  28  16],[ 16  28 221],[221  28  16],[221  28  16],[91 92 28],[ 28  16 221],[221  28  16],[ 16  28 221],[221  28  16],[221  28  16],[221  28  16],[221  28  16],221,True,True,True,True,False,True,True,True,True,True,True,True
26,[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91  90 105],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],262,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],91,True,True,True,True,True,True,True,True,True,True,True,True
28,[203  79  67],[165 253  67],[203  79  67],[143 228 165],[271  91 165],[203  79  67],[ 79 165  67],[165 253  67],[203  79  67],[203  79  67],[203  79  67],[203  79  67],79,True,False,True,False,False,True,True,False,True,True,True,True
29,[158 195 107],[ 80 154 271],[158 195 107],[153 119  80],[ 90  91 271],[158 195 107],[158 195 107],[ 80 154 271],[158 195 107],[158 195 107],[158 195 107],[158 195 107],195,True,False,True,False,False,True,True,False,True,True,True,True
30,[ 46 146 103],[248 103 140],[ 46 146 103],[248 140 157],[90 91 46],[ 46 146 103],[248 157 103],[ 46 146 103],[ 46 146 103],[ 46 146 103],[ 46 146 103],[ 46 146 103],46,True,False,True,False,True,True,False,True,True,True,True,True
31,[203  69  52],[ 89 222 200],[203  69  52],[200 165 176],[90 91 46],[203  69  52],[165 176  52],[203  69  52],[203  69  52],[203  69  52],[203  69  52],[203  69  52],69,True,False,True,False,False,True,False,True,True,True,True,True
32,[ 20  67 105],[ 77 105 271],[ 20 105  67],[  4  77 120],[91 92 77],[ 20  67 105],[ 20 105  67],[ 20  67 105],[ 20 105  67],[ 20  67 105],[ 20  67 105],[ 20  67 105],67,True,False,True,False,False,True,True,True,True,True,True,True
33,[187  24  87],[143  24 221],[187  24  87],[143 157  87],[ 89 271 224],[187  24  87],[187  24  87],[187  24  87],[187  24  87],[187  24  87],[187  24  87],[187  24  87],56,False,False,False,False,False,False,False,False,False,False,False,False
34,[105 107  42],[ 42 105 107],[105 107  42],[ 77  42 167],[ 91  90 105],[105  42 107],[105  42 107],[105 107  42],[105 107  42],[105 107  42],[105 107  42],[105 107  42],107,True,True,True,False,False,True,True,True,True,True,True,True
35,[191 158 203],[ 46  92 203],[191 158 203],[ 92  46 203],[ 90  91 203],[191 158 203],[203 158  23],[191 158 203],[191 158 203],[191 158 203],[191 158 203],[191 158 203],191,True,False,True,False,False,True,False,True,True,True,True,True
36,[259 253 188],[259 188 253],[259 253 188],[188 228 253],[ 92  91 173],[259 253 188],[259 253 188],[259 253 188],[259 253 188],[259 253 188],[259 253 188],[259 253 188],173,False,False,False,False,True,False,False,False,False,False,False,False
37,[ 28 154 271],[154  30 271],[ 28 154 271],[ 28 271 154],[91 92 28],[ 28 154 271],[ 28 271 154],[ 28 154 271],[ 28 154 271],[ 28 154 271],[ 28 154 271],[ 28 154 271],271,True,True,True,True,False,True,True,True,True,True,True,True
38,[208 198 129],[208 198 129],[208 198 129],[ 84 208 129],[271  90 208],[208 198 129],[208 198 129],[208 198 129],[208 198 129],[208 198 129],[208 198 129],[208 198 129],84,False,False,False,True,False,False,False,False,False,False,False,False
39,[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],[90 91 92],[ 92  52 222],[222  52  92],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],52,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 91  90 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],4,True,True,True,True,False,True,True,True,True,True,True,True
41,[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],187,True,True,True,True,True,True,True,True,True,True,True,True
0,[127 238 262],[149 262 238],[127 238 262],[150 262 238],[ 91 271 262],[149 262 238],[149 262 238],[149 262 238],[127 238 262],[127 238 262],[127 238 262],[127 238 262],127,True,False,True,False,False,False,False,False,True,True,True,True
1,[ 60  10 267],[242  52  93],[ 60  10 267],[ 93  68 244],[91 86 93],[242  52  93],[242  52  93],[242  52  93],[ 60  10 267],[ 60  10 267],[ 60  10 267],[ 60  10 267],93,False,True,False,True,True,True,True,True,False,False,False,False
2,[187 158  87],[238 129  77],[187 158  87],[ 77  87 238],[271  90  87],[238 129  77],[238 129  77],[238 129  77],[187 158  87],[187 158  87],[187 158  87],[187 158  87],168,False,False,False,False,False,False,False,False,False,False,False,False
3,[ 24 236 260],[140  24  62],[ 24 236 260],[ 62 140 157],[ 90  91 236],[140  24  62],[140  24  62],[140  24  62],[ 24 236 260],[ 24 236 260],[ 24 236 260],[ 24 236 260],260,True,False,True,False,False,False,False,False,True,True,True,True
4,[164 218 221],[167  17 188],[164 221 218],[ 17 165 167],[271  91 165],[167  17 188],[167  17 188],[167  17 188],[164 221 218],[164 218 221],[164 218 221],[164 218 221],221,True,False,True,False,False,False,False,False,True,True,True,True
5,[ 20 163 262],[ 96  22 271],[ 20 163 262],[246  96 262],[ 91 271 262],[ 17 163 262],[ 96  22 271],[ 96  22 271],[ 20 163 262],[ 20 163 262],[ 20 163 262],[ 20 163 262],96,False,True,False,True,False,False,True,True,False,False,False,False
6,[242 198  42],[242  42 149],[242 198  42],[ 4 42 86],[ 90 271 149],[  4 198  42],[242  42 149],[242  42 149],[242 198  42],[242 198  42],[242 198  42],[242 198  42],198,True,False,True,False,False,True,False,False,True,True,True,True
7,[ 96 163  42],[187  96 231],[244  96  42],[244  42  96],[92 87 42],[231 163  42],[187  96 231],[187  96 231],[244  96  42],[ 96 163  42],[ 96 163  42],[ 96 163  42],72,False,False,False,False,False,False,False,False,False,False,False,False
8,[161 262 267],[149 262 222],[161 267 262],[222 150 262],[ 90 271 149],[161 267 262],[149 262 222],[149 262 222],[161 267 262],[161 262 267],[161 262 267],[161 262 267],150,False,False,False,True,False,False,False,False,False,False,False,False
9,[146  60 267],[257 267 146],[146  60 267],[257 146 244],[ 91 257 271],[146  60 267],[257 267 146],[257 267 146],[146  60 267],[146  60 267],[146  60 267],[146  60 267],60,True,False,True,False,False,True,False,False,True,True,True,True
10,[23 77 87],[101  77  87],[23 77 87],[101  77  87],[ 90  91 101],[23 77 87],[101  77  87],[101  77  87],[23 77 87],[23 77 87],[23 77 87],[23 77 87],87,True,True,True,True,False,True,True,True,True,True,True,True
11,[ 62 163 222],[163  62 222],[ 62 163 222],[163  62 222],[271  92 163],[ 62 163 222],[163  62 222],[163  62 222],[ 62 163 222],[ 62 163 222],[ 62 163 222],[ 62 163 222],163,True,True,True,True,True,True,True,True,True,True,True,True
12,[271 257 165],[271 257 165],[271 257 165],[271 257 165],[ 91 257 271],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],257,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],163,True,True,True,True,True,True,True,True,True,True,True,True
14,[107 267 156],[149 165 167],[267 156 107],[193 165 167],[ 92 167 271],[107 267 156],[149 165 167],[149 165 167],[267 156 107],[107 267 156],[107 267 156],[107 267 156],118,False,False,False,False,False,False,False,False,False,False,False,False
15,[ 48 198 161],[142 188 160],[ 48 198 161],[244 157 142],[ 91 257 271],[ 48 198 161],[ 48 198 161],[142 188 160],[ 48 198 161],[ 48 198 161],[ 48 198 161],[ 48 198 161],48,True,False,True,False,False,True,True,False,True,True,True,True
16,[271  60  52],[ 12  52 271],[191 271  60],[246 120 167],[ 91  92 243],[191 271  60],[191 271  60],[ 12  52 271],[191 271  60],[271  60  52],[271  60  52],[271  60  52],25,False,False,False,False,False,False,False,False,False,False,False,False
17,[ 19 236 123],[265  94  77],[ 19 236 123],[228 246  94],[271  90 259],[265 123 236],[265 123 236],[265  94  77],[ 19 236 123],[ 19 236 123],[ 19 236 123],[ 19 236 123],19,True,False,True,False,False,False,False,False,True,True,True,True
18,[ 73 123 221],[146   1 221],[ 73 123 221],[123  61   1],[271  91   4],[ 73 123 221],[ 73 123 221],[146   1 221],[ 73 123 221],[ 73 123 221],[ 73 123 221],[ 73 123 221],73,True,False,True,False,False,True,True,False,True,True,True,True
19,[231 203 164],[231 165  89],[231 203 164],[231 203 165],[271  91 165],[231 203 164],[231 203 164],[231 165  89],[231 203 164],[231 203 164],[231 203 164],[231 203 164],212,False,False,False,False,False,False,False,False,False,False,False,False
20,[161 123 220],[ 94 140 220],[161 123 220],[178 246  94],[ 92  87 161],[161 123 220],[161 123 220],[ 94 140 220],[161 123 220],[161 123 220],[161 123 220],[161 123 220],220,True,True,True,False,False,True,True,True,True,True,True,True
21,[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 67 229 244],[ 91  86 229],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],72,True,True,True,False,False,True,True,True,True,True,True,True
22,[267 107 156],[156 167 165],[267 156 107],[107 165 167],[ 90  91 267],[107 267 156],[107 267 156],[156 167 165],[267 156 107],[267 107 156],[267 107 156],[267 107 156],107,True,False,True,True,False,True,True,False,True,True,True,True
23,[188 157 161],[ 28 188 157],[ 28 188 161],[188 244 157],[ 90  91 157],[188 157 161],[ 28 188 161],[ 28 188 157],[ 28 188 161],[188 157 161],[188 157 161],[188 157 161],161,True,False,True,False,False,True,True,False,True,True,True,True
24,[167 271  60],[246 167 271],[167 271  60],[271 167 246],[ 92 271  60],[167 271  60],[167 271  60],[246 167 271],[167 271  60],[167 271  60],[167 271  60],[167 271  60],60,True,False,True,False,True,True,True,False,True,True,True,True
25,[259  77 140],[259 140  77],[259  77 140],[259 140  77],[271  90 259],[259 140  77],[259  77 140],[259 140  77],[259  77 140],[259  77 140],[259  77 140],[259  77 140],77,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 218 146],[271 218 146],[271 218 146],[271 218 146],[ 91 271 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],218,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],206,True,True,True,True,True,True,True,True,True,True,True,True
