,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
0,[ 29 174 231],[174 177  45],[ 29 174 231],[142 231 269],[271  91 129],[174 177  45],[174 177  45],[174 177  45],[ 29 174 231],[ 29 174 231],[ 29 174 231],[ 29 174 231],174,True,True,True,False,False,True,True,True,True,True,True,True
1,[203  17 192],[243 165 192],[ 17 192 203],[221 192 269],[ 89  90 221],[243 165 192],[243 165 192],[243 165 192],[ 17 192 203],[203  17 192],[203  17 192],[203  17 192],68,False,False,False,False,False,False,False,False,False,False,False,False
2,[ 17   2 105],[105 258   7],[ 17   2 105],[  2 198  57],[ 91  92 198],[105 258   7],[105 258   7],[105 258   7],[ 17   2 105],[258   2 105],[ 17   2 105],[ 17   2 105],17,True,False,True,False,False,False,False,False,True,False,True,True
3,[164 110 220],[164 110 119],[164 110 220],[242 119 220],[ 92  87 144],[164 110 119],[164 110 119],[164 110 119],[164 110 220],[164 110 220],[164 110 220],[164 110 220],110,True,True,True,False,False,True,True,True,True,True,True,True
4,[206  30  29],[206  30  10],[206  30  29],[ 10 206  30],[ 91 206 271],[206  30  10],[206  30  10],[206  30  10],[206  30  29],[206  30  29],[206  30  29],[206  30  29],29,True,False,True,False,False,False,False,False,True,True,True,True
5,[188  30 195],[195 188 154],[188  30 195],[ 10  30 195],[90 91 92],[188  30 195],[195 188 154],[195 188 154],[188  30 195],[188  30 195],[188  30 195],[188  30 195],160,False,False,False,False,False,False,False,False,False,False,False,False
6,[ 33  30 248],[ 30 244 248],[ 33  30 248],[208  30 248],[ 90  91 253],[ 33  30 248],[ 30 244 248],[ 30 244 248],[ 33  30 248],[ 33  30 248],[ 33  30 248],[ 33  30 248],33,True,False,True,False,False,True,False,False,True,True,True,True
7,[ 57 124  30],[229  57 124],[ 57 124  30],[163  57  30],[ 91 271  57],[ 57 124  30],[229  57 124],[229  57 124],[ 57 124  30],[124  57  30],[ 57 124  30],[124  57  30],205,False,False,False,False,False,False,False,False,False,False,False,False
8,[161 269  29],[129  29 269],[161 269  29],[236  29 269],[ 91  90 269],[161 269  29],[129  29 269],[129  29 269],[161 269  29],[161 269  29],[161 269  29],[161 269  29],29,True,True,True,True,False,True,True,True,True,True,True,True
9,[208 202 221],[221 208 202],[208 221 202],[202 208 221],[ 92 271 143],[208 202 221],[221 208 202],[221 208 202],[208 221 202],[208 202 221],[208 202 221],[208 202 221],202,True,True,True,True,False,True,True,True,True,True,True,True
10,[199 198  57],[ 57 129 198],[199 198  57],[129 198  57],[ 91  92 198],[199  57 198],[ 57 129 198],[ 57 129 198],[199 198  57],[199 198  57],[199 198  57],[199 198  57],198,True,True,True,True,True,True,True,True,True,True,True,True
11,[259 199 164],[259 199 164],[259 199 164],[259 199 164],[271  91 199],[259 199 164],[259 199 164],[259 199 164],[259 199 164],[259 199 164],[259 199 164],[259 199 164],199,True,True,True,True,True,True,True,True,True,True,True,True
12,[ 93 161  30],[ 93 161  30],[ 93 161  30],[ 93 161  30],[92 91 30],[ 93 161  30],[ 93 161  30],[ 93 161  30],[ 93 161  30],[ 93 161  30],[ 93 161  30],[ 93 161  30],161,True,True,True,True,False,True,True,True,True,True,True,True
13,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
14,[222  85 195],[ 85 208  15],[262  85 195],[  1 195  85],[271  90 208],[262  85 195],[ 85 208  15],[ 85 208  15],[262  85 195],[222  85 195],[222  85 195],[222  85 195],80,False,False,False,False,False,False,False,False,False,False,False,False
15,[ 17 195 107],[ 89 234 107],[ 17 195 107],[195 269 107],[ 90  91 256],[ 17 195 107],[ 17 195 107],[ 89 234 107],[ 17 195 107],[ 17 195 107],[ 17 195 107],[ 17 195 107],234,False,True,False,False,False,False,False,True,False,False,False,False
16,[86 56  4],[ 44 158 176],[86 56  4],[236  56  97],[271  91  56],[86 56  4],[86  4 56],[ 44 158 176],[86 56  4],[86 56  4],[86 56  4],[86 56  4],176,False,True,False,False,False,False,False,True,False,False,False,False
17,[206  84 187],[ 84 119 215],[206  84 187],[187  84 206],[ 90  91 187],[206  84 187],[206  84 187],[ 84 119 215],[206  84 187],[206  84 187],[206  84 187],[206  84 187],68,False,False,False,False,False,False,False,False,False,False,False,False
18,[ 87 168 206],[122  87  75],[206 168  87],[ 57 206 168],[ 91  92 168],[206 168  87],[206 168  87],[122  87  75],[206 168  87],[ 87 168 206],[ 87 168 206],[ 87 168 206],94,False,False,False,False,False,False,False,False,False,False,False,False
19,[120   2 247],[229 247  91],[120   2 247],[  2 103 247],[ 91  86 229],[103   2 247],[120   2 247],[229 247  91],[120   2 247],[120   2 247],[120   2 247],[120   2 247],120,True,False,True,False,False,False,True,False,True,True,True,True
20,[ 52   1 220],[220   1  52],[ 52   1 220],[ 23   1 220],[271  91 181],[157   1 220],[ 52   1 220],[220   1  52],[ 52   1 220],[ 52   1 220],[ 52   1 220],[ 52   1 220],157,False,False,False,False,False,True,False,False,False,False,False,False
21,[246  28 253],[156  28 119],[246  28 253],[200  28 119],[ 89  90 119],[246  28 253],[246  28 253],[156  28 119],[246  28 253],[246  28 253],[246  28 253],[246  28 253],119,False,True,False,True,True,False,False,True,False,False,False,False
22,[208   1 262],[ 75 208   1],[ 75   1 262],[262 208   1],[271  91 199],[ 75   1 262],[208   1 262],[ 75 208   1],[ 75   1 262],[208   1 262],[208   1 262],[208   1 262],228,False,False,False,False,False,False,False,False,False,False,False,False
23,[ 89 222  24],[ 89  24 122],[ 89 222  24],[ 89 222  24],[ 89 271 122],[ 89 222  24],[ 89 222  24],[ 89  24 122],[ 89 222  24],[ 89 222  24],[ 89 222  24],[ 89 222  24],222,True,False,True,True,False,True,True,False,True,True,True,True
24,[236  32  42],[42 32 44],[236  32  42],[ 42  44 236],[ 91 271  44],[236  32  42],[236  32  42],[42 32 44],[236  32  42],[236  32  42],[236  32  42],[236  32  42],32,True,True,True,False,False,True,True,True,True,True,True,True
25,[215 206  84],[ 84 206 215],[215 206  84],[215 206  84],[ 91 206 271],[215 206  84],[215 206  84],[ 84 206 215],[215 206  84],[215 206  84],[215 206  84],[215 206  84],206,True,True,True,True,True,True,True,True,True,True,True,True
26,[271 259  57],[271 259  57],[271 259  57],[271 259  57],[ 91 271  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],259,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],247,True,True,True,True,True,True,True,True,True,True,True,True
28,[ 95 170   4],[181 208   0],[170  95   4],[ 96 212  95],[ 90  91 260],[170 140   4],[170  95   4],[181 208   0],[170  95   4],[ 95 170   4],[ 95 170   4],[ 95 170   4],96,False,False,False,True,False,False,False,False,False,False,False,False
29,[105 231  18],[154 198 271],[105 231  18],[198  18 231],[ 89  90 120],[105 231  18],[105 231  18],[154 198 271],[105 231  18],[105 231  18],[105 231  18],[105 231  18],61,False,False,False,False,False,False,False,False,False,False,False,False
30,[103 167 105],[ 98   7 119],[103 167 105],[164 119 103],[ 89  90 119],[167 103 105],[103 167 105],[103 167 105],[103 167 105],[103 167 105],[103 167 105],[103 167 105],98,False,True,False,False,False,False,False,False,False,False,False,False
31,[ 57 214 206],[ 57 206 215],[221 206 214],[ 57 221 206],[ 90 271  54],[221 206 214],[ 57 206 214],[ 57 214 206],[221 206 214],[ 57 214 206],[ 57 214 206],[ 57 214 206],155,False,False,False,False,False,False,False,False,False,False,False,False
32,[221   4 248],[244 215 248],[221   4 248],[242 248 221],[271  91 242],[221   4 248],[221   4 248],[221   4 248],[221   4 248],[221   4 248],[221   4 248],[221   4 248],77,False,False,False,False,False,False,False,False,False,False,False,False
33,[206 262  25],[262 119 215],[206 262  25],[119  10 206],[ 89  90 119],[206 262  25],[206 262  25],[206 262  25],[206 262  25],[206 262  25],[206 262  25],[206 262  25],119,False,True,False,True,True,False,False,False,False,False,False,False
34,[134  95 107],[229 215 107],[134  95 107],[134  95 107],[ 91  86 229],[134  95 107],[229  95 107],[134  95 107],[134  95 107],[134  95 107],[134  95 107],[134  95 107],244,False,False,False,False,False,False,False,False,False,False,False,False
35,[260 221 120],[199 260 120],[260 221 120],[199 221 236],[ 89  90 120],[260 221 120],[260 221 120],[260 221 120],[260 221 120],[260 221 120],[260 221 120],[260 221 120],120,True,True,True,False,True,True,True,True,True,True,True,True
36,[260 140  95],[244 140 208],[260 140  95],[140  95 208],[271  91 140],[260  95 140],[260 140  95],[260 140  95],[260 140  95],[260 140  95],[260 140  95],[260 140  95],143,False,False,False,False,False,False,False,False,False,False,False,False
37,[232 198 271],[232 198 271],[232 198 271],[232  94 198],[ 91  92 198],[232 198 271],[232 198 271],[232 198 271],[232 198 271],[232 198 271],[232 198 271],[232 198 271],94,False,False,False,True,False,False,False,False,False,False,False,False
38,[199 119 164],[199 119 164],[199 119 164],[199 119 164],[271  91 199],[199 119 164],[199 119 164],[199 119 164],[199 119 164],[199 119 164],[199 119 164],[199 119 164],119,True,True,True,True,False,True,True,True,True,True,True,True
39,[163 215  57],[163  57 215],[163 215  57],[215 163  57],[ 91 271  57],[163 215  57],[163 215  57],[163 215  57],[163 215  57],[163 215  57],[163 215  57],[163 215  57],57,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88 215  92],[90 91 92],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],92,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],161,True,True,True,True,True,True,True,True,True,True,True,True
0,[21 17 56],[ 21 145 215],[21 17 56],[ 84 221  56],[271  91  56],[ 21 145 215],[ 21 145 215],[ 21 145 215],[21 17 56],[21 17 56],[21 17 56],[21 17 56],177,False,False,False,False,False,False,False,False,False,False,False,False
1,[105  84 177],[243 211  98],[105  84 177],[ 84 243 209],[ 90  91 203],[243 211  98],[243 211  98],[243 211  98],[105  84 177],[105  84 177],[105  84 177],[105  84 177],177,True,False,True,False,False,False,False,False,True,True,True,True
2,[ 67  72 107],[ 95 107 241],[241  67 107],[142 107  95],[271  91  72],[ 95 107 241],[ 95 107 241],[ 95 107 241],[ 72  67 107],[ 67  72 107],[ 67  72 107],[ 67  72 107],241,False,True,True,False,False,True,True,True,False,False,False,False
3,[105 118  31],[120  31  61],[105 118  31],[118  30  24],[271  91 199],[120  31  61],[120  31  61],[120  31  61],[105 118  31],[ 24  31 118],[105 118  31],[105 118  31],118,True,False,True,True,False,False,False,False,True,True,True,True
4,[105 153 195],[195  57 153],[153 105 195],[ 57 153 195],[ 90  91 153],[195  57 153],[195  57 153],[195  57 153],[153 105 195],[105 153 195],[105 153 195],[105 153 195],153,True,True,True,True,True,True,True,True,True,True,True,True
5,[110  17 195],[195  17 110],[110  17 195],[110 195 236],[92 87 42],[110  17 195],[195  17 110],[195  17 110],[110  17 195],[110  17 195],[110  17 195],[110  17 195],110,True,True,True,True,False,True,True,True,True,True,True,True
6,[184  18   4],[208  18 185],[184  18   4],[208  18  84],[271  90 184],[184  18   4],[208  18 185],[208  18 185],[184  18   4],[184  18   4],[184  18   4],[184  18   4],18,True,True,True,True,False,True,True,True,True,True,True,True
7,[103 105 184],[206 184 215],[103 105 184],[184 206 103],[ 90  91 103],[103 105 184],[206 184 215],[206 184 215],[103 105 184],[103 105 184],[103 105 184],[103 105 184],103,True,False,True,True,True,True,False,False,True,True,True,True
8,[262  30  84],[158 246 215],[ 30 262  84],[262  30  84],[271  91 158],[ 30 262  84],[158 246 215],[158 246 215],[ 30 262  84],[262  30  84],[262  30  84],[262  30  84],158,False,True,False,False,True,False,True,True,False,False,False,False
9,[167  84 105],[ 57 167 105],[167  84 105],[167  57  84],[ 91  90 105],[167  84 105],[ 57 167 105],[ 57 167 105],[167  84 105],[167  84 105],[167  84 105],[167  84 105],105,True,True,True,False,True,True,True,True,True,True,True,True
10,[154 167  72],[ 72 167 154],[163 167  72],[163 167  72],[271  91  72],[163 167  72],[ 72 167 154],[ 72 167 154],[163 167  72],[154 167  72],[154 167  72],[154 167  72],72,True,True,True,True,True,True,True,True,True,True,True,True
11,[199  61 105],[199  61 105],[ 61 199 105],[ 61 105 199],[271  91 199],[ 61 199 105],[199  61 105],[199  61 105],[ 61 199 105],[199  61 105],[199  61 105],[199  61 105],105,True,True,True,True,False,True,True,True,True,True,True,True
12,[271  72 105],[271  72 105],[271  72 105],[271 105  72],[ 91  90 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],72,True,True,True,True,False,True,True,True,True,True,True,True
13,[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],6,True,True,True,True,True,True,True,True,True,True,True,True
14,[227  28   4],[158  47 198],[227  28   4],[ 47 221 142],[271  92 142],[227  28   4],[158  47 198],[158  47 198],[227  28   4],[227  28   4],[227  28   4],[227  28   4],204,False,False,False,False,False,False,False,False,False,False,False,False
15,[184 112 126],[ 53 126 184],[184 112 126],[ 84  95 212],[271  91  95],[184 112 126],[184 112 126],[ 53 126 184],[184 112 126],[184 112 126],[184 112 126],[184 112 126],112,True,False,True,False,False,True,True,False,True,True,True,True
16,[ 67 168  66],[168 120  67],[ 67  66 168],[ 67 168 243],[ 92  65 271],[120  66  67],[ 67 168  66],[168 120  67],[ 67  66 168],[ 67 168  66],[ 67 168  66],[ 67 168  66],65,False,False,False,False,True,False,False,False,False,False,False,False
17,[ 52  28 220],[ 28 220  52],[ 52  28 220],[ 28 221 220],[ 89  90 221],[ 52  28 220],[ 52  28 220],[ 28 220  52],[ 52  28 220],[ 52  28 220],[ 52  28 220],[ 52  28 220],46,False,False,False,False,False,False,False,False,False,False,False,False
18,[222 105   4],[105  95 262],[222 105   4],[ 97 222  95],[90 91 86],[222 105   4],[222 105   4],[105  95 262],[222 105   4],[222 105   4],[222 105   4],[222 105   4],151,False,False,False,False,False,False,False,False,False,False,False,False
19,[170 107  28],[ 91 203 107],[170 107  28],[146 221 107],[ 92 271  60],[170 107  28],[170 107  28],[ 91 203 107],[170 107  28],[170 107  28],[170 107  28],[170 107  28],146,False,False,False,True,False,False,False,False,False,False,False,False
20,[188  97  24],[ 97 188  24],[188  97  24],[ 82 206  24],[ 90  91 188],[188  97  24],[188  97  24],[ 97 188  24],[188  97  24],[188  97  24],[188  97  24],[188  97  24],24,True,True,True,True,False,True,True,True,True,True,True,True
21,[103  84   2],[158  91  84],[191   2  84],[242 103  84],[ 90  91 103],[91  2 84],[103  84   2],[158  91  84],[103   2  84],[103  84   2],[103  84   2],[103  84   2],191,False,False,True,False,False,False,False,False,False,False,False,False
22,[142  28   4],[244   4  28],[142  28   4],[198 242 142],[91 92 28],[142  28   4],[142  28   4],[244   4  28],[142  28   4],[142  28   4],[142  28   4],[142  28   4],4,True,True,True,False,False,True,True,True,True,True,True,True
23,[ 53  84 184],[129 184  84],[ 53  84 184],[ 53  84 212],[271  90  53],[ 53  84 184],[ 53  84 184],[129 184  84],[ 53  84 184],[ 53  84 184],[ 53  84 184],[ 53  84 184],184,True,True,True,False,False,True,True,True,True,True,True,True
24,[123 163 243],[228 123 243],[123 163 243],[228 163 243],[ 89  90 123],[123 163 243],[123 163 243],[228 123 243],[123 163 243],[123 163 243],[123 163 243],[123 163 243],123,True,True,True,False,True,True,True,True,True,True,True,True
25,[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[90 91 16],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],221,True,True,True,True,False,True,True,True,True,True,True,True
26,[ 91 262 105],[ 91 105 262],[ 91 262 105],[ 91 105 262],[ 91  90 105],[ 91 262 105],[ 91 262 105],[ 91 105 262],[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],262,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],91,True,True,True,True,True,True,True,True,True,True,True,True
28,[ 67 203  79],[ 79 165  67],[ 67 203  79],[164 203  67],[271  90 259],[203  67  79],[ 67 203  79],[ 79 165  67],[ 67 203  79],[ 67 203  79],[ 67 203  79],[ 67 203  79],79,True,True,True,False,False,True,True,True,True,True,True,True
29,[153 195 107],[271 119 107],[153 195 107],[195 270 107],[ 90  91 271],[153 107 195],[107 195 153],[271 119 107],[153 195 107],[153 195 107],[153 195 107],[153 195 107],195,True,False,True,True,False,True,True,False,True,True,True,True
30,[ 84 270 248],[208 103 248],[ 84 270 248],[103 270  95],[ 91 270 271],[ 84 270 248],[ 84 270 248],[ 84 270 248],[ 84 270 248],[ 84 270 248],[ 84 270 248],[ 84 270 248],46,False,False,False,False,False,False,False,False,False,False,False,False
31,[222  69 231],[176  89  52],[222  69 231],[222 203 231],[90 91 69],[ 69 222 231],[222  69 231],[222  69 231],[222  69 231],[222  69 231],[222  69 231],[222  69 231],69,True,False,True,False,True,True,True,True,True,True,True,True
32,[105   4 220],[ 75  20 271],[105   4 220],[  4  67 220],[ 92 271  75],[105   4 220],[105   4 220],[105   4 220],[105   4 220],[105   4 220],[105   4 220],[105   4 220],67,False,False,False,True,False,False,False,False,False,False,False,False
33,[187  24  56],[187  56  87],[187  24  56],[ 24  56 221],[271  90 208],[187  24  56],[187  24  56],[187  24  56],[187  24  56],[187  24  56],[187  24  56],[187  24  56],56,True,True,True,True,False,True,True,True,True,True,True,True
34,[167 105 107],[167 105 107],[167 105 107],[167 212 107],[92 87 42],[167 105 107],[167 105 107],[167 105 107],[167 105 107],[167 105 107],[167 105 107],[167 105 107],107,True,True,True,True,False,True,True,True,True,True,True,True
35,[206 191 203],[206 158 203],[206 191 203],[ 23 206 203],[90 91 46],[ 23 191 203],[206 191 203],[206 191 203],[206 191 203],[206 191 203],[206 191 203],[206 191 203],191,True,False,True,False,False,True,True,True,True,True,True,True
36,[173 253 188],[173 199 188],[173 253 188],[228 199 173],[271  90 259],[173 253 188],[173 253 188],[173 253 188],[173 253 188],[173 253 188],[173 253 188],[173 253 188],173,True,True,True,True,False,True,True,True,True,True,True,True
37,[271  30  28],[ 30  28 271],[271  30  28],[199  30  28],[92 91 30],[271  30  28],[271  30  28],[271  30  28],[271  30  28],[271  30  28],[271  30  28],[271  30  28],271,True,True,True,False,False,True,True,True,True,True,True,True
38,[208 198  84],[129 208  84],[208 198  84],[198 208  84],[90 91 84],[208 198  84],[208 198  84],[208 198  84],[208 198  84],[208 198  84],[208 198  84],[208 198  84],84,True,True,True,True,True,True,True,True,True,True,True,True
39,[ 92  52 222],[222  52  92],[ 92  52 222],[ 92  52 222],[90 91 52],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],52,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[271  91   4],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],4,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],187,True,True,True,True,True,True,True,True,True,True,True,True
0,[238 195 127],[ 72 211 238],[238 195 127],[127 195 238],[ 92  87 161],[ 72 211 238],[ 72 211 238],[ 72 211 238],[238 195 127],[238 195 127],[238 195 127],[238 195 127],127,True,False,True,True,False,False,False,False,True,True,True,True
1,[84  2 93],[244  10  52],[267  84  93],[146  84  93],[ 92 271  26],[244  10  52],[244  10  52],[244  10  52],[146  84  93],[84  2 93],[84  2 93],[84  2 93],93,True,False,True,True,False,False,False,False,True,True,True,True
2,[168 214 238],[187  10  23],[168 214 238],[187 168 238],[271  91 158],[187  10  23],[187  10  23],[187  10  23],[168 214 238],[168 214 238],[168 214 238],[168 214 238],168,True,False,True,True,False,False,False,False,True,True,True,True
3,[222  24 249],[140  24  20],[222  24 249],[222 249  24],[271  91 140],[140  24  20],[140  24  20],[140  24  20],[222  24 249],[222  24 249],[222  24 249],[222  24 249],260,False,False,False,False,False,False,False,False,False,False,False,False
4,[ 17 218 105],[ 17 167 188],[218  17 105],[164 218 221],[271  89 218],[ 17 167 188],[ 17 167 188],[ 17 167 188],[218  17 105],[ 17 218 105],[ 17 218 105],[ 17 218 105],221,False,False,False,True,False,False,False,False,False,False,False,False
5,[ 96 262  17],[ 96  17 271],[ 96  17 262],[ 17 163  96],[90 91 46],[ 96 262  17],[ 96  17 271],[ 96  17 271],[ 96  17 262],[ 96 262  17],[ 96 262  17],[ 96 262  17],96,True,True,True,True,False,True,True,True,True,True,True,True
6,[198  86   4],[181   4  86],[198  86   4],[  4 198 242],[ 89  90 205],[198  86   4],[181   4  86],[181   4  86],[198  86   4],[198  86   4],[198  86   4],[198  86   4],198,True,False,True,True,False,True,False,False,True,True,True,True
7,[ 72 187 231],[244  96 231],[ 72 187 231],[ 96 187 231],[92 87 42],[ 72 187 231],[244  96 231],[244  96 231],[ 72 187 231],[ 72 187 231],[ 72 187 231],[ 72 187 231],72,True,False,True,False,False,True,False,False,True,True,True,True
8,[267 262 222],[150 262 267],[267 262 222],[262 150 222],[ 89  90 222],[262 267 222],[150 262 267],[150 262 267],[267 262 222],[267 262 222],[267 262 222],[267 262 222],150,False,True,False,True,False,False,True,True,False,False,False,False
9,[244 267 146],[146 267 244],[244 267 146],[267 244 146],[ 91 257 271],[244 267 146],[146 267 244],[146 267 244],[244 267 146],[244 267 146],[244 267 146],[244 267 146],60,False,False,False,False,False,False,False,False,False,False,False,False
10,[ 23 101  87],[ 87  23 101],[101  23  87],[77 23 87],[271  90  87],[ 23 101  87],[ 87  23 101],[ 87  23 101],[101  23  87],[ 23 101  87],[ 23 101  87],[ 23 101  87],87,True,True,True,True,True,True,True,True,True,True,True,True
11,[ 62 163 222],[163 222  62],[ 62 163 222],[ 62 163 222],[271  92 163],[ 62 163 222],[163 222  62],[163 222  62],[ 62 163 222],[ 62 163 222],[ 62 163 222],[ 62 163 222],163,True,True,True,True,True,True,True,True,True,True,True,True
12,[271 257 165],[271 257 165],[271 257 165],[271 257 165],[ 91 257 271],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],257,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],163,True,True,True,True,True,True,True,True,True,True,True,True
14,[118 107 193],[167 207 107],[118 107 193],[193  56 107],[ 89  90 118],[107 118 193],[167 207 107],[167 207 107],[107 118 193],[118 107 193],[118 107 193],[118 107 193],118,True,False,True,False,True,True,False,False,True,True,True,True
15,[142 105  28],[142 105  48],[142 105  28],[ 28 198 142],[ 91  90 105],[142 105  28],[105 142  28],[142 105  48],[142 105  28],[142 105  28],[142 105  28],[142 105  28],48,False,True,False,False,False,False,False,True,False,False,False,False
16,[243  25  56],[154  25  52],[120  25  56],[167  56 243],[ 92 167 271],[243  25  56],[ 25 243  56],[154  25  52],[120  25  56],[243  25  56],[243  25  56],[243  25  56],25,True,True,True,False,False,True,True,True,True,True,True,True
17,[ 19 140 265],[265 246 140],[140  19 265],[140  19 265],[91 92 77],[ 19 140 265],[ 19 140 265],[265 246 140],[140  19 265],[ 19 140 265],[ 19 140 265],[ 19 140 265],19,True,False,True,True,False,True,True,False,True,True,True,True
18,[  1   4 146],[  1  61 158],[  1   4 146],[  1 146 221],[ 89  90 221],[218 146   4],[146   4   1],[  1  61 158],[  1   4 146],[  1   4 146],[  1   4 146],[  1   4 146],73,False,False,False,False,False,False,False,False,False,False,False,False
19,[206 203 231],[ 89 206 164],[206 203 231],[206 212 231],[ 91 206 271],[206 203 231],[206 203 231],[ 89 206 164],[206 203 231],[206 203 231],[206 203 231],[206 203 231],212,False,False,False,True,False,False,False,False,False,False,False,False
20,[161 140 220],[246 140 220],[161 140 220],[ 94 140 220],[ 91 271  94],[161 140 220],[161 140 220],[246 140 220],[161 140 220],[161 140 220],[161 140 220],[161 140 220],220,True,True,True,True,False,True,True,True,True,True,True,True
21,[ 67 105  72],[ 72 229  67],[ 67  72 105],[244  72  67],[ 91  90 105],[ 67 105  72],[ 67 105  72],[ 72 229  67],[ 67  72 105],[ 67 105  72],[ 67 105  72],[ 67 105  72],72,True,True,True,True,False,True,True,True,True,True,True,True
22,[167 107 267],[165 267 107],[167 107 267],[267 107 167],[ 90  91 107],[167 107 267],[167 107 267],[165 267 107],[167 107 267],[167 107 267],[167 107 267],[167 107 267],107,True,True,True,True,True,True,True,True,True,True,True,True
23,[157 188  28],[ 28 188 244],[157 188  28],[161  28 244],[91 92 28],[157 188  28],[157 188  28],[ 28 188 244],[157 188  28],[157 188  28],[157 188  28],[157 188  28],161,False,False,False,True,False,False,False,False,False,False,False,False
24,[246 167 271],[246 167 271],[246 167 271],[246  60 167],[ 92 167 271],[246 167 271],[271 167 246],[246 167 271],[246 167 271],[246 167 271],[246 167 271],[246 167 271],60,False,False,False,True,False,False,False,False,False,False,False,False
25,[259  77 140],[259  77 140],[259  77 140],[259  77 140],[271  91 140],[259  77 140],[259  77 140],[259  77 140],[259  77 140],[259  77 140],[259  77 140],[259  77 140],77,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 218 146],[271 218 146],[271 218 146],[271 218 146],[ 91 271 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],218,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],206,True,True,True,True,True,True,True,True,True,True,True,True
28,[174 214 193],[214 146  67],[174 214 193],[146 212 193],[271  90  97],[214 174 193],[174 214 193],[214 146  67],[174 214 193],[174 214 193],[174 214 193],[174 214 193],97,False,False,False,False,True,False,False,False,False,False,False,False
